Index,Start Time,End Time,Start Time (sec),Text,Movie
1236,1:31:17,1:31:19,5477, Wade!  I gotcha!,Deadpool
1237,1:31:22,1:31:24,5482,I got a plan. You're not gonna like it.,Deadpool
1238,1:31:35,1:31:36,5495,Shit! Shit! Shit!,Deadpool
1239,1:31:42,1:31:44,5502,Don't worry. I'm totally on top of this.,Deadpool
1240,1:32:0,1:32:1,5520,Damn it!,Deadpool
1241,1:32:2,1:32:5,5522,Maximum effort!,Deadpool
1242,1:32:47,1:32:48,5567,Thanks.,Deadpool
1243,1:32:53,1:32:55,5573,Just take it slow.,Deadpool
1244,1:33:5,1:33:8,5585,"Oh, my God! That was so...",Deadpool
1245,1:33:39,1:33:41,5619,There are no words!,Deadpool
1246,1:33:42,1:33:45,5622,Me and you are headed to fix this butterface.,Deadpool
1247,1:33:46,1:33:47,5626,What?,Deadpool
1248,1:33:50,1:33:52,5630,You stupid fucking idiot.,Deadpool
1249,1:33:53,1:33:57,5633,Did you really think there was a cure... for that?,Deadpool
1250,1:33:59,1:34:0,5639,What?,Deadpool
1251,1:34:1,1:34:2,5641,You heard me.,Deadpool
1252,1:34:4,1:34:5,5644,No.,Deadpool
1253,1:34:5,1:34:6,5645,No!,Deadpool
1254,1:34:13,1:34:16,5653,"So, you mean to say...",Deadpool
1255,1:34:17,1:34:21,5657,"after all this, you can't fix me?",Deadpool
1256,1:34:22,1:34:24,5662,It sounds even stupider when you say it.,Deadpool
1257,1:34:24,1:34:29,5664,Like the kind of stupid who admits he can't do the one thing I'm keeping him alive for?,Deadpool
1258,1:34:33,1:34:35,5673,Any last words?,Deadpool
1259,1:34:37,1:34:38,5677,What's my name?,Deadpool
1260,1:34:39,1:34:40,5679,Who fucking cares?,Deadpool
1261,1:34:40,1:34:41,5680,Wade!,Deadpool
1262,1:34:43,1:34:45,5683,Four or five moments.,Deadpool
1263,1:34:46,1:34:47,5686,I'm sorry?,Deadpool
1264,1:34:47,1:34:49,5687,"Four or five moments, that's all it takes.",Deadpool
1265,1:34:50,1:34:51,5690,To?,Deadpool
1266,1:34:52,1:34:53,5692,Be a hero.,Deadpool
1267,1:34:55,1:34:58,5695,Everyone thinks it's a fulltime job.,Deadpool
1268,1:34:58,1:35:1,5698,"Wake up a hero, brush your teeth a hero, go to work a hero.",Deadpool
1269,1:35:2,1:35:4,5702,Not true.,Deadpool
1270,1:35:4,1:35:9,5704,"Over a lifetime, there are only four or five moments that really matter.",Deadpool
1271,1:35:10,1:35:12,5710,Moments when you're offered a choice.,Deadpool
1272,1:35:12,1:35:16,5712,"To make a sacrifice, conquer a flaw, save a friend...",Deadpool
1273,1:35:17,1:35:20,5717,spare an enemy.,Deadpool
1274,1:35:20,1:35:22,5720,In these moments...,Deadpool
1275,1:35:22,1:35:25,5722,everything else falls away.,Deadpool
1276,1:35:26,1:35:29,5726,The way the world sees us.,Deadpool
1277,1:35:29,1:35:30,5729,The way we...,Deadpool
1278,1:35:34,1:35:35,5734,Why?,Deadpool
1279,1:35:36,1:35:38,5736,You were droning on.,Deadpool
1280,1:35:38,1:35:41,5738,"Sure, I may be stuck looking like pepperoni flatbread...",Deadpool
1281,1:35:42,1:35:44,5742,but at least fuckface won't heal from that.,Deadpool
1282,1:35:45,1:35:47,5745,If wearing superhero tights...,Deadpool
1283,1:35:48,1:35:49,5748,means sparing psychopaths...,Deadpool
1284,1:35:49,1:35:51,5749,then maybe I wasn't meant to wear 'em.,Deadpool
1285,1:35:51,1:35:54,5751,Not everyone monitors a hall like you.,Deadpool
1286,1:35:54,1:35:55,5754,Just promise...,Deadpool
1287,1:35:55,1:35:59,5755,"Yeah, yeah, I'll be on the lookout for the next four moments.",Deadpool
1288,1:35:59,1:36:0,5759,"Oh, shit.",Deadpool
1289,1:36:1,1:36:6,5761,"Now, if you'll excuse me, I'm just a boy, about to stand in front of a girl...",Deadpool
1290,1:36:7,1:36:8,5767,and tell her...,Deadpool
1291,1:36:8,1:36:10,5768,What the fuck am I gonna tell her?,Deadpool
1292,1:36:10,1:36:13,5770,"Well, you better figure it out.",Deadpool
1293,1:36:15,1:36:16,5775,I can't even tell you...,Deadpool
1294,1:36:16,1:36:17,5776,"I deserved that. That, too.",Deadpool
1295,1:36:18,1:36:20,5778,"No, no, no, maybe not the nethers.",Deadpool
1296,1:36:20,1:36:22,5780,Start talking!,Deadpool
1297,1:36:24,1:36:25,5784,I'm sorry.,Deadpool
1298,1:36:25,1:36:27,5785,I'm so sorry.,Deadpool
1299,1:36:28,1:36:30,5788,"For everything, I'm sorry for leaving...",Deadpool
1300,1:36:32,1:36:34,5792,I'm sorry for not cowboying up sooner.,Deadpool
1301,1:36:34,1:36:36,5794,It's been rough couple of years.,Deadpool
1302,1:36:36,1:36:37,5796,Rough?,Deadpool
1303,1:36:45,1:36:46,5805,I live in a crackhouse.,Deadpool
1304,1:36:48,1:36:49,5808,With a family of 12.,Deadpool
1305,1:36:51,1:36:52,5811,Every night we spoon for warmth.,Deadpool
1306,1:36:52,1:36:55,5812,Everybody fights for Noelle. She's the fattest.,Deadpool
1307,1:36:55,1:37:1,5815,"There's nothing that we don't share. Floor space, dental floss, even condoms.",Deadpool
1308,1:37:9,1:37:11,5829,"So, you live in a house.",Deadpool
1309,1:37:20,1:37:23,5840,I should have come and found you sooner.,Deadpool
1310,1:37:25,1:37:29,5845,"But, baby, the guy under this mask, he ain't the same one that you remember.",Deadpool
1311,1:37:33,1:37:34,5853,You mean this mask?,Deadpool
1312,1:37:54,1:37:56,5874,And this one.,Deadpool
1313,1:37:57,1:37:59,5877,In case the other fell off.,Deadpool
1314,1:38:2,1:38:4,5882,"All right. Yeah, just...",Deadpool
1315,1:38:5,1:38:6,5885,"Like a BandAid, just give it a...",Deadpool
1316,1:38:6,1:38:8,5886,"Owdie 5,000.",Deadpool
1317,1:38:9,1:38:10,5889,"Wait, wait, wait...",Deadpool
1318,1:38:12,1:38:13,5892,Are you sure?,Deadpool
1319,1:38:15,1:38:16,5895,I'm sure.,Deadpool
