Index,Start Time,End Time,Start Time (sec),Text,Movie
303,0:25:1,0:25:2,1501,Long time...,Titanic
304,0:25:2,0:25:4,1502,'cause we're going to America.,Titanic
305,0:25:4,0:25:5,1504,"Full house, boys!",Titanic
306,0:25:20,0:25:21,1520,Come on.,Titanic
307,0:25:22,0:25:23,1522,I'm going home!,Titanic
308,0:25:26,0:25:28,1526,I'm going home.,Titanic
309,0:25:28,0:25:29,1528,I go to America!,Titanic
310,0:25:29,0:25:31,1529,"No, mate.",Titanic
311,0:25:31,0:25:33,1531,"Titanic go to America,",Titanic
312,0:25:33,0:25:35,1533,in 5 minutes.,Titanic
313,0:25:35,0:25:36,1535,Shit. Fabri. Come on.,Titanic
314,0:25:36,0:25:37,1536,"Come on, here. Here.",Titanic
315,0:25:40,0:25:41,1540,We're riding in high style now!,Titanic
316,0:25:42,0:25:44,1542,We're a couple of regular swells.,Titanic
317,0:25:44,0:25:46,1544,We're practically goddamn royalty...,Titanic
318,0:25:46,0:25:47,1546,ragazzo mio.,Titanic
319,0:25:47,0:25:49,1547,You see? Is my destino.,Titanic
320,0:25:50,0:25:51,1550,Like I told you...,Titanic
321,0:25:51,0:25:52,1551,I go to America to be millionaire.,Titanic
322,0:25:56,0:25:57,1556,You are pazzo.,Titanic
323,0:25:57,0:25:59,1557,"Maybe, but I've got the tickets.",Titanic
324,0:26:1,0:26:2,1561,"Come on, I thought you were fast.",Titanic
325,0:26:2,0:26:3,1562,Aspetta!,Titanic
326,0:26:4,0:26:5,1564,Wait! Wait!,Titanic
327,0:26:5,0:26:6,1565,"Hey, wait!",Titanic
328,0:26:7,0:26:8,1567,We're passengers!,Titanic
329,0:26:11,0:26:12,1571,Have you been through the inspection queue?,Titanic
330,0:26:12,0:26:13,1572,Of course.,Titanic
331,0:26:13,0:26:15,1573,"Anyway, we don't have any lice.",Titanic
332,0:26:15,0:26:17,1575,We're Americans. Both of us.,Titanic
333,0:26:17,0:26:18,1577,Right.,Titanic
334,0:26:18,0:26:19,1578,Come aboard.,Titanic
335,0:26:23,0:26:25,1583,We're the luckiest sons of bitches in the world.,Titanic
336,0:26:25,0:26:26,1585,You know that?,Titanic
337,0:26:35,0:26:36,1595,Goodbye!,Titanic
338,0:26:40,0:26:41,1600,You know somebody?,Titanic
339,0:26:41,0:26:43,1601,Of course not. That's not the point.,Titanic
340,0:26:43,0:26:44,1603,Goodbye! I'll miss you!,Titanic
341,0:26:44,0:26:46,1604,Goodbye!,Titanic
342,0:26:46,0:26:48,1606,I will never forget you!,Titanic
343,0:27:36,0:27:38,1656,"Come with me, darling. Let's go.",Titanic
344,0:27:41,0:27:42,1661,G60.,Titanic
345,0:27:43,0:27:45,1663,G60. G60.,Titanic
346,0:27:45,0:27:46,1665,"Excuse me, ma'am.",Titanic
347,0:27:47,0:27:48,1667,G60.,Titanic
348,0:27:50,0:27:51,1670,"Oh, right here.",Titanic
349,0:27:52,0:27:53,1672,"Hey, how you doing?",Titanic
350,0:27:53,0:27:55,1673,Jack. Nice to meet you.,Titanic
351,0:27:55,0:27:57,1675,Jack Dawson. Nice to meet you.,Titanic
352,0:27:57,0:27:58,1677,How you doing?,Titanic
353,0:27:59,0:28:1,1679,Who says you get top bunk?,Titanic
354,0:28:7,0:28:9,1687,"This is your private promenade deck, sir.",Titanic
355,0:28:9,0:28:11,1689,Will you be requiring anything?,Titanic
356,0:28:12,0:28:13,1692,Excuse me.,Titanic
357,0:28:13,0:28:15,1693, This one?  No.,Titanic
358,0:28:15,0:28:17,1695,It had a lot of faces on it.,Titanic
359,0:28:18,0:28:19,1698,This is the one.,Titanic
360,0:28:21,0:28:23,1701,"Would you like all of them out, miss?",Titanic
361,0:28:23,0:28:26,1703,Yes. We need a little color in this room.,Titanic
362,0:28:30,0:28:31,1710,Put in there. In the wardrobe.,Titanic
363,0:28:32,0:28:35,1712,"God, not those finger paintings again.",Titanic
364,0:28:35,0:28:36,1715,They certainly were a waste of money.,Titanic
365,0:28:37,0:28:38,1717,The difference between Cal's taste in art...,Titanic
366,0:28:39,0:28:40,1719,and mine is that I have some.,Titanic
367,0:28:40,0:28:41,1720,They're fascinating.,Titanic
368,0:28:42,0:28:45,1722,Like being inside a dream or something.,Titanic
369,0:28:45,0:28:46,1725,There's truth but no logic.,Titanic
370,0:28:47,0:28:49,1727, What's the artist's name?  Something Picasso.,Titanic
371,0:28:50,0:28:51,1730,Something Picasso.,Titanic
372,0:28:51,0:28:53,1731,He won't amount to a thing.,Titanic
373,0:28:53,0:28:54,1733,"He won't, trust me.",Titanic
374,0:28:54,0:28:57,1734, Let's put the Degas in the bedroom.  At least they were cheap.,Titanic
375,0:28:57,0:28:59,1737,Put it in the wardrobe.,Titanic
376,0:29:5,0:29:9,1745,"At Cherbourg, a woman came aboard named Margaret Brown.",Titanic
377,0:29:9,0:29:11,1749,We all called her Molly.,Titanic
378,0:29:11,0:29:14,1751,History would call her the Unsinkable Molly Brown.,Titanic
379,0:29:15,0:29:17,1755,"Well, I wasn't about to wait all day for you, sonny.",Titanic
380,0:29:17,0:29:19,1757,"Here, if you think you can manage.",Titanic
381,0:29:20,0:29:23,1760,Her husband had struck gold someplace out west.,Titanic
382,0:29:23,0:29:26,1763,"And she was what Mother called ""new money.""",Titanic
383,0:29:27,0:29:28,1767,By the next afternoon...,Titanic
384,0:29:29,0:29:31,1769,we were steaming west from the coast of Ireland...,Titanic
385,0:29:32,0:29:36,1772,with nothing out ahead of us but ocean.,Titanic
386,0:29:42,0:29:44,1782,"Take her to sea, Mr. Murdoch.",Titanic
387,0:29:45,0:29:46,1785,Let's stretch her legs.,Titanic
388,0:29:47,0:29:48,1787,Yes sir.,Titanic
