Index,Start Time,End Time,Start Time (sec),Text,Movie
1052,2:5:38,2:5:40,7538,It's the only thing I know how to do.,The Hunger Games
1053,2:5:41,2:5:43,7541,Bring pride to my district.,The Hunger Games
1054,2:5:46,2:5:48,7546,Not that it matters.,The Hunger Games
1055,2:6:5,2:6:6,7565,Please!,The Hunger Games
1056,2:6:8,2:6:9,7568,No!,The Hunger Games
1057,2:6:15,2:6:16,7575,Please!,The Hunger Games
1058,2:7:4,2:7:6,7624,"Attention. Attention, Tributes.",The Hunger Games
1059,2:7:7,2:7:10,7627,There has been a slight rule change.,The Hunger Games
1060,2:7:10,2:7:12,7630,"The previous revision,",The Hunger Games
1061,2:7:12,2:7:15,7632,"allowing for two Victors from the same district,",The Hunger Games
1062,2:7:16,2:7:18,7636,has been revoked.,The Hunger Games
1063,2:7:19,2:7:23,7639,Only one Victor may be crowned. Good luck.,The Hunger Games
1064,2:7:24,2:7:27,7644,And may the odds be ever in your favor.,The Hunger Games
1065,2:7:42,2:7:43,7662,Go ahead.,The Hunger Games
1066,2:7:47,2:7:49,7667,One of us should go home.,The Hunger Games
1067,2:7:50,2:7:53,7670,One of us has to die. They have to have their Victor.,The Hunger Games
1068,2:7:54,2:7:55,7674,No.,The Hunger Games
1069,2:7:56,2:7:58,7676,They don't.,The Hunger Games
1070,2:7:59,2:8:1,7679,Why should they?,The Hunger Games
1071,2:8:2,2:8:3,7682, No!  Trust me.,The Hunger Games
1072,2:8:4,2:8:6,7684,Trust me.,The Hunger Games
1073,2:8:25,2:8:26,7705,Together?,The Hunger Games
1074,2:8:27,2:8:29,7707,Together.,The Hunger Games
1075,2:8:30,2:8:31,7710,Okay.,The Hunger Games
1076,2:8:32,2:8:33,7712,One...,The Hunger Games
1077,2:8:36,2:8:37,7716,Two...,The Hunger Games
1078,2:8:43,2:8:44,7723,Three.,The Hunger Games
1079,2:8:46,2:8:47,7726,Stop!,The Hunger Games
1080,2:8:48,2:8:49,7728,Stop!,The Hunger Games
1081,2:8:53,2:8:56,7733,"Ladies and gentlemen, may I present the winners",The Hunger Games
1082,2:8:57,2:9:0,7737,of the 74th Annual Hunger Games.,The Hunger Games
1083,2:9:27,2:9:29,7767,They're not happy with you.,The Hunger Games
1084,2:9:29,2:9:32,7769,Why? Because I didn't die?,The Hunger Games
1085,2:9:32,2:9:34,7772,Because you showed them up.,The Hunger Games
1086,2:9:35,2:9:37,7775,"Well, I'm sorry it didn't go the way they planned.",The Hunger Games
1087,2:9:38,2:9:40,7778, I'm not very happy with them either.  Katniss!,The Hunger Games
1088,2:9:40,2:9:43,7780,This is serious. Not just for you.,The Hunger Games
1089,2:9:44,2:9:46,7784,They don't take these things lightly.,The Hunger Games
1090,2:10:38,2:10:40,7838,"When they ask, you say you couldn't help yourself.",The Hunger Games
1091,2:10:40,2:10:43,7840,You were so in love with this boy,The Hunger Games
1092,2:10:43,2:10:47,7843,that the thought of not being with him was unthinkable.,The Hunger Games
1093,2:10:47,2:10:51,7847,You'd rather die than not be with him. You understand?,The Hunger Games
1094,2:10:52,2:10:56,7852,How did you feel when you found him by that river?,The Hunger Games
1095,2:11:1,2:11:3,7861,I felt like the happiest person in the world.,The Hunger Games
1096,2:11:7,2:11:10,7867,I couldn't imagine life without him.,The Hunger Games
1097,2:11:10,2:11:11,7870,Oh.,The Hunger Games
1098,2:11:16,2:11:18,7876,"And what about you, Peeta?",The Hunger Games
1099,2:11:19,2:11:21,7879,She saved my life.,The Hunger Games
1100,2:11:21,2:11:22,7881,We saved each other.,The Hunger Games
1101,2:11:24,2:11:28,7884,"Ladies and gentlemen, the starcrossed lovers from District 12,",The Hunger Games
1102,2:11:28,2:11:34,7888,this year's Victors of the 74th Annual Hunger Games!,The Hunger Games
1103,2:11:51,2:11:52,7911,Congratulations.,The Hunger Games
1104,2:11:52,2:11:54,7912,Thank you.,The Hunger Games
1105,2:11:59,2:12:1,7919,What a lovely pin.,The Hunger Games
1106,2:12:1,2:12:3,7921,Thank you. It's from my district.,The Hunger Games
1107,2:12:4,2:12:6,7924,They must be very proud of you.,The Hunger Games
1108,2:12:19,2:12:22,7939,So what happens when we get back?,The Hunger Games
1109,2:12:23,2:12:27,7943,I don't know. I guess we try to forget.,The Hunger Games
1110,2:12:32,2:12:34,7952,I don't want to forget.,The Hunger Games
