Index,Start Time,End Time,Start Time (sec),Text,Movie
92,0:6:27,0:6:32,387,Where have you been? My dogs were supposed to be here 40 minutes ago!,Dumb and Dumber
93,0:6:32,0:6:34,392,Now I hardly have any time to primp them.,Dumb and Dumber
94,0:6:34,0:6:36,394,"Don't worry about a thing, Mrs. Neugyburger.",Dumb and Dumber
95,0:6:36,0:6:38,396, Neugeboren!  Neugneugneug,Dumb and Dumber
96,0:6:38,0:6:39,398, Boren!  Boren.,Dumb and Dumber
97,0:6:39,0:6:41,399,These pooches aren't going to need any primping.,Dumb and Dumber
98,0:6:41,0:6:43,401,You know why? I'll tell you why.,Dumb and Dumber
99,0:6:43,0:6:45,403,Because I bathed them and I clipped them myself.,Dumb and Dumber
100,0:6:45,0:6:48,405,And I stand by my performance.,Dumb and Dumber
101,0:6:58,0:7:0,418,"You know, on second thought,",Dumb and Dumber
102,0:7:0,0:7:2,420,you might just want to run a comb through 'em.,Dumb and Dumber
103,0:7:2,0:7:5,422,Male voice: The white zone is for the immediate,Dumb and Dumber
104,0:7:5,0:7:7,425,loading and unloading of passengers only.,Dumb and Dumber
105,0:7:7,0:7:9,427,No parking.,Dumb and Dumber
106,0:7:11,0:7:14,431,Thanks. Here you go.,Dumb and Dumber
107,0:7:14,0:7:16,434,"Oh no, Mary.",Dumb and Dumber
108,0:7:16,0:7:18,436,"I couldn't possibly accept that,",Dumb and Dumber
109,0:7:18,0:7:21,438,not after all we've been through.,Dumb and Dumber
110,0:7:24,0:7:26,444,"Thank you, Lloyd.",Dumb and Dumber
111,0:7:26,0:7:29,446," Uh, good luck with your worms.  Yeah.",Dumb and Dumber
112,0:7:29,0:7:31,449,Hey.,Dumb and Dumber
113,0:7:32,0:7:34,452,How about a hug?,Dumb and Dumber
114,0:7:34,0:7:36,454,The white zone is for the immediate,Dumb and Dumber
115,0:7:36,0:7:39,456,loading and unloading of passengers only.,Dumb and Dumber
116,0:7:39,0:7:41,459,No parking.,Dumb and Dumber
117,0:7:51,0:7:53,471,I hate goodbyes.,Dumb and Dumber
118,0:7:59,0:8:1,479,"Uh, Lloyd",Dumb and Dumber
119,0:8:4,0:8:6,484,Just go.,Dumb and Dumber
120,0:8:27,0:8:29,507,Be strong.,Dumb and Dumber
121,0:8:43,0:8:45,523,"Woman over PA: Mr. Dan Mitchell,",Dumb and Dumber
122,0:8:45,0:8:48,525,please pick up the white courtesy phone.,Dumb and Dumber
123,0:8:48,0:8:52,528,"Mr. Dan Mitchell, please pick up the white courtesy phone...",Dumb and Dumber
124,0:8:52,0:8:55,532,She's gonna leave the briefcase near the escalator.,Dumb and Dumber
125,0:8:55,0:8:59,535, You make the pickup.  Piece of cake.,Dumb and Dumber
126,0:9:8,0:9:10,548, ugh!,Dumb and Dumber
127,0:9:16,0:9:18,556,Hi!,Dumb and Dumber
128,0:9:18,0:9:21,558,"Passenger Maura Tadge,",Dumb and Dumber
129,0:9:21,0:9:24,561,please pick up the white courtesy phone.,Dumb and Dumber
130,0:9:24,0:9:25,564,You have a message.,Dumb and Dumber
131,0:9:25,0:9:27,565,Passenger Maura Tadge.,Dumb and Dumber
132,0:9:33,0:9:35,573,Agh! Mary!,Dumb and Dumber
133,0:9:36,0:9:39,576,Man: There's our payday.,Dumb and Dumber
134,0:9:40,0:9:42,580,She left it. Let's go.,Dumb and Dumber
135,0:9:42,0:9:45,582,Excuse me! Coming through!,Dumb and Dumber
136,0:9:47,0:9:51,587,"Move it or lose it, sister!",Dumb and Dumber
137,0:9:55,0:9:56,595,Hey!,Dumb and Dumber
138,0:9:59,0:10:1,599,Eenie...,Dumb and Dumber
139,0:10:1,0:10:3,601,meenie... minie...,Dumb and Dumber
140,0:10:3,0:10:5,603,mo!,Dumb and Dumber
141,0:10:12,0:10:14,612,Hold that plane!,Dumb and Dumber
142,0:10:14,0:10:17,614,"Sir, you can't go in there!",Dumb and Dumber
143,0:10:17,0:10:18,617,It's okay!,Dumb and Dumber
144,0:10:18,0:10:20,618,I'm a limo driver!,Dumb and Dumber
145,0:10:25,0:10:27,625,Agh!,Dumb and Dumber
